Date,BTAL,COMT,CTA,CWB,DBC,DBMF,FMF,GLD,GMOM,HFND,JEPI,KMLM,MNA,NTSX,PDBC,QAI,QQQ,QYLD,RLY,RSBT,RSSB,RSST,RYLD,SPY,SVOL,TAIL,WTMF
2007-03-06,,,,,20.02851104736328,,,64.1500015258789,,,,,,,,,36.74513244628906,,,,,,,97.95330047607422,,,
2007-03-07,,,,,20.304655075073242,,,64.30000305175781,,,,,,,,,36.599361419677734,,,,,,,97.85513305664062,,,
2007-03-08,,,,,20.337141036987305,,,64.4800033569336,,,,,,,,,36.848045349121094,,,,,,,98.68246459960938,,,
2007-03-09,,,,,20.069120407104492,,,64.25,,,,,,,,,36.81376266479492,,,,,,,98.71052551269531,,,
2007-03-12,,,,,19.88231658935547,,,64.37000274658203,,,,,,,,,37.05387496948242,,,,,,,98.8577651977539,,,
2007-03-13,,,,,19.728002548217773,,,63.720001220703125,,,,,,,,,36.333526611328125,,,,,,,96.93655395507812,,,
2007-03-14,,,,,19.768611907958984,,,63.939998626708984,,,,,,,,,36.865211486816406,,,,,,,97.65875244140625,,,
2007-03-15,,,,,19.646785736083984,,,63.97999954223633,,,,,,,,,36.779441833496094,,,,,,,97.7920150756836,,,
2007-03-16,,,,,19.695514678955078,,,64.62000274658203,,,,,,,,,36.75114059448242,,,,,,,97.5181655883789,,,
2007-03-19,,,,,19.792978286743164,,,64.73999786376953,,,,,,,,,37.12869644165039,,,,,,,98.69375610351562,,,
2007-03-20,,,,,19.81734275817871,,,65.2699966430664,,,,,,,,,37.39466857910156,,,,,,,99.23576354980469,,,
2007-03-21,,,,,19.849828720092773,,,65.81999969482422,,,,,,,,,38.115447998046875,,,,,,,100.86893463134766,,,
2007-03-22,,,,,20.174705505371094,,,65.76000213623047,,,,,,,,,37.97816467285156,,,,,,,100.79153442382812,,,
2007-03-23,,,,,20.18282699584961,,,65.1500015258789,,,,,,,,,37.85805130004883,,,,,,,100.9393539428711,,,
2007-03-26,,,,,20.272165298461914,,,65.83999633789062,,,,,,,,,38.01250076293945,,,,,,,100.80559539794922,,,
2007-03-27,,,,,20.32901954650879,,,65.69999694824219,,,,,,,,,37.74649429321289,,,,,,,100.5662612915039,,,
2007-03-28,,,,,20.523944854736328,,,66.05000305175781,,,,,,,,,37.34319305419922,,,,,,,99.83417510986328,,,
2007-03-29,,,,,20.921916961669922,,,65.6500015258789,,,,,,,,,37.386104583740234,,,,,,,99.939697265625,,,
2007-03-30,,,,,20.613283157348633,,,65.73999786376953,,,,,,,,,37.351768493652344,,,,,,,99.9608154296875,,,
2007-04-02,,,,,20.41023826599121,,,65.8499984741211,,,,,,,,,37.40327835083008,,,,,,,100.073486328125,,,
2007-04-03,,,,,20.32901954650879,,,65.83000183105469,,,,,,,,,37.892364501953125,,,,,,,101.15050506591797,,,
2007-04-04,,,,,20.55643081665039,,,66.80999755859375,,,,,,,,,38.04681396484375,,,,,,,101.26318359375,,,
2007-04-05,,,,,20.597042083740234,,,66.86000061035156,,,,,,,,,38.23560333251953,,,,,,,101.53771209716797,,,
2007-04-09,,,,,20.385873794555664,,,66.52999877929688,,,,,,,,,38.141212463378906,,,,,,,101.67845916748047,,,
2007-04-10,,,,,20.67013931274414,,,67.16000366210938,,,,,,,,,38.338565826416016,,,,,,,101.79821014404297,,,
2007-04-11,,,,,20.637651443481445,,,67.08000183105469,,,,,,,,,37.935264587402344,,,,,,,101.38284301757812,,,
2007-04-12,,,,,20.759477615356445,,,66.98999786376953,,,,,,,,,38.23560333251953,,,,,,,101.83333587646484,,,
2007-04-13,,,,,20.873188018798828,,,67.83999633789062,,,,,,,,,38.31281661987305,,,,,,,102.29795837402344,,,
2007-04-16,,,,,20.710744857788086,,,68.4000015258789,,,,,,,,,38.664642333984375,,,,,,,103.26943969726562,,,
2007-04-17,,,,,20.49958038330078,,,68.0,,,,,,,,,38.750423431396484,,,,,,,103.5439224243164,,,
2007-04-18,,,,,20.50770378112793,,,68.37999725341797,,,,,,,,,38.62172317504883,,,,,,,103.67069244384766,,,
2007-04-19,,,,,20.450849533081055,,,67.52999877929688,,,,,,,,,38.741859436035156,,,,,,,103.64254760742188,,,
2007-04-20,,,,,20.7351131439209,,,68.69999694824219,,,,,,,,,38.95635986328125,,,,,,,104.62097930908203,,,
2007-04-23,,,,,20.873188018798828,,,68.26000213623047,,,,,,,,,39.01644515991211,,,,,,,104.22676086425781,,,
2007-04-24,,,,,20.58892059326172,,,67.7300033569336,,,,,,,,,39.21379089355469,,,,,,,104.26904296875,,,
2007-04-25,,,,,20.995014190673828,,,67.88999938964844,,,,,,,,,39.737213134765625,,,,,,,105.22637939453125,,,
2007-04-26,,,,,20.848819732666016,,,66.87000274658203,,,,,,,,,39.94316864013672,,,,,,,105.34610748291016,,,
2007-04-27,,,,,20.954402923583984,,,67.55999755859375,,,,,,,,,39.96031951904297,,,,,,,105.26156616210938,,,
2007-04-30,,,,,20.767601013183594,,,67.08999633789062,,,,,,,,,39.4368896484375,,,,,,,104.38868713378906,,,
2007-05-01,,,,,20.808212280273438,,,66.69000244140625,,,,,,,,,39.402557373046875,,,,,,,104.65619659423828,,,
2007-05-02,,,,,20.645774841308594,,,66.66000366210938,,,,,,,,,39.83161544799805,,,,,,,105.26859283447266,,,
2007-05-03,,,,,20.743236541748047,,,67.48999786376953,,,,,,,,,39.97748565673828,,,,,,,105.83882141113281,,,
2007-05-04,,,,,20.702625274658203,,,68.19000244140625,,,,,,,,,40.01179504394531,,,,,,,106.2400894165039,,,
2007-05-07,,,,,20.605165481567383,,,68.25,,,,,,,,,40.01179504394531,,,,,,,106.2612075805664,,,
2007-05-08,,,,,20.475210189819336,,,67.87999725341797,,,,,,,,,40.09758758544922,,,,,,,106.12043762207031,,,
2007-05-09,,,,,20.369626998901367,,,67.44999694824219,,,,,,,,,40.18340301513672,,,,,,,106.4089584350586,,,
2007-05-10,,,,,20.28841209411621,,,66.0,,,,,,,,,39.63425827026367,,,,,,,105.29678344726562,,,
2007-05-11,,,,,20.58892059326172,,,66.44999694824219,,,,,,,,,40.140499114990234,,,,,,,106.19784545898438,,,
2007-05-14,,,,,20.515823364257812,,,66.27999877929688,,,,,,,,,39.86592102050781,,,,,,,105.96554565429688,,,
2007-05-15,,,,,20.7188720703125,,,66.54000091552734,,,,,,,,,39.55702209472656,,,,,,,105.99370574951172,,,
2007-05-16,,,,,20.515823364257812,,,65.5999984741211,,,,,,,,,39.94316864013672,,,,,,,106.71880340576172,,,
2007-05-17,,,,,20.686382293701172,,,65.05999755859375,,,,,,,,,39.75437927246094,,,,,,,106.5075454711914,,,
2007-05-18,,,,,20.65389633178711,,,65.5199966430664,,,,,,,,,40.080440521240234,,,,,,,107.43679809570312,,,
2007-05-21,,,,,20.85694122314453,,,65.66999816894531,,,,,,,,,40.33786392211914,,,,,,,107.38047790527344,,,
2007-05-22,,,,,20.55643081665039,,,65.19999694824219,,,,,,,,,40.37217712402344,,,,,,,107.29601287841797,,,
2007-05-23,,,,,20.65389633178711,,,65.54000091552734,,,,,,,,,40.18340301513672,,,,,,,107.31012725830078,,,
