Date,AGG,BTAL,CTA,DBMF,FMF,GMOM,HFND,KMLM,MNA,NTSX,QAI,RLY,RPAR,RSBT,RSSB,RSST,SPY,TAIL,WTMF
2026-01-16,98.4171142578125,13.800000190734863,26.918027877807617,28.596982955932617,48.4160270690918,35.28563690185547,23.155000686645508,26.399999618530273,35.9900016784668,55.34735107421875,34.31999969482422,32.917789459228516,22.16180419921875,18.719999313354492,28.670000076293945,29.920000076293945,689.7761840820312,11.335481643676758,39.11000061035156
2026-01-20,98.0433120727539,14.0600004196167,27.10360336303711,28.646787643432617,47.878074645996094,35.17975997924805,23.079999923706055,26.40999984741211,35.91999816894531,54.130706787109375,34.08000183105469,33.0176887512207,21.974931716918945,18.540000915527344,28.100000381469727,28.8700008392334,675.7345581054688,11.444764137268066,38.59000015258789
2026-01-21,98.367919921875,13.859999656677246,26.996166229248047,29.07509422302246,47.937843322753906,35.66520309448242,23.329999923706055,26.209999084472656,36.099998474121094,54.70911407470703,34.27000045776367,33.387325286865234,22.287717819213867,18.719999313354492,28.450000762939453,29.579999923706055,683.5332641601562,11.355351448059082,38.689998626708984
2026-01-22,98.3875961303711,13.84000015258789,27.181739807128906,29.373912811279297,48.2367057800293,36.15763854980469,23.420000076293945,26.360000610351562,36.029998779296875,54.94845199584961,34.38999938964844,33.477237701416016,22.36766242980957,18.8799991607666,28.6299991607666,30.030000686645508,687.103515625,11.32058048248291,38.93000030517578
2026-01-23,98.47612762451172,14.0600004196167,27.543123245239258,29.244426727294922,48.09723663330078,36.118682861328125,23.40999984741211,26.31999969482422,36.02000045776367,54.99831771850586,34.38999938964844,33.84687805175781,22.50457000732422,18.950000762939453,28.690000534057617,30.110000610351562,687.352783203125,11.345417022705078,38.95000076293945
2026-01-26,98.6236801147461,14.15999984741211,27.855669021606445,29.184659957885742,48.29648208618164,36.46828079223633,23.559999465942383,26.360000610351562,36.119998931884766,55.29749298095703,34.38999938964844,33.91680908203125,22.701433181762695,18.959999084472656,28.975000381469727,30.34000015258789,690.84326171875,11.345417022705078,38.869998931884766
2026-01-27,98.55481719970703,13.920000076293945,27.796857833862305,29.752418518066406,48.27655792236328,36.95772171020508,23.559999465942383,26.59000015258789,36.220001220703125,55.586692810058594,34.560001373291016,34.34638977050781,22.80936050415039,19.139999389648438,29.149999618530273,30.790000915527344,693.5957641601562,11.32058048248291,38.90999984741211
2026-01-28,98.51547241210938,13.920000076293945,28.31633186340332,29.951629638671875,48.495723724365234,37.2324104309082,23.709999084472656,26.690000534057617,36.130001068115234,55.41716003417969,34.630001068115234,34.53620147705078,22.92428207397461,19.3700008392334,29.049999237060547,31.09000015258789,693.5259399414062,11.31561279296875,39.11000061035156
2026-01-29,98.51547241210938,13.949999809265137,28.433950424194336,30.07115936279297,48.455875396728516,37.275360107421875,23.676000595092773,26.579999923706055,36.290000915527344,55.20773696899414,34.619998931884766,34.70603942871094,22.965253829956055,19.459999084472656,29.110000610351562,31.09000015258789,692.1497192382812,11.335481643676758,38.869998931884766
2026-01-30,98.49580383300781,14.220000267028809,27.493013381958008,29.07509422302246,47.977691650390625,35.94188690185547,23.437999725341797,25.959999084472656,36.16999816894531,55.088069915771484,34.290000915527344,33.856868743896484,22.44960594177246,18.610000610351562,28.850000381469727,29.610000610351562,690.0853271484375,11.355351448059082,37.810001373291016
